"productid","product_name","productdescription","warehouse","country","totalstockonhand","totalstockmovement"
b1fc8f54-5eb0-450a-aa69-c4eab9955322,Awesome Concrete Chicken,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",HKG1 - Amazon Hong Kong,Hong Kong,199,83
b24dd980-46b0-476e-b6e6-635ce6bf339f,Recycled Soft Fish,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",SAP1 - Amazon San Paolo,Brasil,299,108
b24dd980-46b0-476e-b6e6-635ce6bf339f,Recycled Soft Fish,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",NYC1 - Amazon New York City,United States of America,803,344
b24dd980-46b0-476e-b6e6-635ce6bf339f,Recycled Soft Fish,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",LIS3 - Amazon Lisbon,Portugal,189,61
b24dd980-46b0-476e-b6e6-635ce6bf339f,Recycled Soft Fish,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",CWL1 - Amazon Swansea,United Kingdom,340,88
b24dd980-46b0-476e-b6e6-635ce6bf339f,Recycled Soft Fish,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",TKY6 - Amazon Tokyo,Japan,932,325
b24dd980-46b0-476e-b6e6-635ce6bf339f,Recycled Soft Fish,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",MXC2 - Amazon Mexico City,Mexico,806,291
b348dfaf-00ca-4ca9-a9c3-380b9161ee19,Licensed Wooden Chair,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,CAI1 - Amazon El Cairo,Egypt,239,101
b348dfaf-00ca-4ca9-a9c3-380b9161ee19,Licensed Wooden Chair,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,MIA1 - Amazon Miami,United States of America,775,299
b348dfaf-00ca-4ca9-a9c3-380b9161ee19,Licensed Wooden Chair,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,SYD1 - Amazon Sidney,Australia,688,342
b348dfaf-00ca-4ca9-a9c3-380b9161ee19,Licensed Wooden Chair,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,SVQ1 - Amazon Sevilla,Spain,240,83
b348dfaf-00ca-4ca9-a9c3-380b9161ee19,Licensed Wooden Chair,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,PHX7 - Amazon Phoenix,United States of America,904,277
b348dfaf-00ca-4ca9-a9c3-380b9161ee19,Licensed Wooden Chair,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,DEH8 - Amazon Den Haag,Netherlands,276,132
b5de2d64-786e-4381-80c1-fc7b5fb549aa,Elegant Granite Ball,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,BER3 - Amazon Brieselang,Germany,221,125
b5de2d64-786e-4381-80c1-fc7b5fb549aa,Elegant Granite Ball,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,BVA1 - Amazon Boves,France,683,274
b5de2d64-786e-4381-80c1-fc7b5fb549aa,Elegant Granite Ball,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,WEL1 - Amazon Wels,Austria,299,103
b5de2d64-786e-4381-80c1-fc7b5fb549aa,Elegant Granite Ball,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,BUE1 - Amazon Buenos Aires,Argentina,798,317
b5de2d64-786e-4381-80c1-fc7b5fb549aa,Elegant Granite Ball,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,BOG2 - Amazon Bogota,Columbia,255,84
b5de2d64-786e-4381-80c1-fc7b5fb549aa,Elegant Granite Ball,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,CPN3 - Amazon Copenaghen,Denmark,800,328
b5e39fc0-39c7-4175-88ae-207e4d71d8b1,Gorgeous Metal Pants,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",MAN1 - Amazon Manchester,United Kingdom,210,88
b5e39fc0-39c7-4175-88ae-207e4d71d8b1,Gorgeous Metal Pants,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",ORY1 - Amazon Saran,France,197,116
b5e39fc0-39c7-4175-88ae-207e4d71d8b1,Gorgeous Metal Pants,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",BER3 - Amazon Brieselang,Germany,711,278
b5e39fc0-39c7-4175-88ae-207e4d71d8b1,Gorgeous Metal Pants,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",FCO1 - Amazon Passo Corese,Italy,295,97
b5e39fc0-39c7-4175-88ae-207e4d71d8b1,Gorgeous Metal Pants,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",WEL1 - Amazon Wels,Austria,764,362
b5e39fc0-39c7-4175-88ae-207e4d71d8b1,Gorgeous Metal Pants,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",BOG2 - Amazon Bogota,Columbia,815,263
b6085d5b-4ebd-465f-bce0-d444e58c7d04,Modern Cotton Pants,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",CAI1 - Amazon El Cairo,Egypt,282,114
b6085d5b-4ebd-465f-bce0-d444e58c7d04,Modern Cotton Pants,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",MIA1 - Amazon Miami,United States of America,701,299
b6085d5b-4ebd-465f-bce0-d444e58c7d04,Modern Cotton Pants,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",SYD1 - Amazon Sidney,Australia,887,221
b6085d5b-4ebd-465f-bce0-d444e58c7d04,Modern Cotton Pants,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",SVQ1 - Amazon Sevilla,Spain,290,85
b6085d5b-4ebd-465f-bce0-d444e58c7d04,Modern Cotton Pants,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",PHX7 - Amazon Phoenix,United States of America,861,307
b6085d5b-4ebd-465f-bce0-d444e58c7d04,Modern Cotton Pants,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",DEH8 - Amazon Den Haag,Netherlands,315,96
b8430c36-5521-4289-ae76-4a94679775c8,Handmade Concrete Tuna,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",BER6 - Amazon Berlin,Germany,807,265
b8430c36-5521-4289-ae76-4a94679775c8,Handmade Concrete Tuna,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",NDH1  - Amazon New Delhi,India,311,120
b8430c36-5521-4289-ae76-4a94679775c8,Handmade Concrete Tuna,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",BRX2 - Amazon Bruxelles,Belgium,710,294
b8430c36-5521-4289-ae76-4a94679775c8,Handmade Concrete Tuna,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",DBA1 - Amazon Dubai,Emirates United States,143,94
b8430c36-5521-4289-ae76-4a94679775c8,Handmade Concrete Tuna,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",TOR1 - Amazon Toronto,Canada,293,85
b8430c36-5521-4289-ae76-4a94679775c8,Handmade Concrete Tuna,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",MXP5 - Amazon Castel San Giovanni,Italy,830,270
bacc35dd-c2bc-48b2-ab0b-8f521383a6b3,Generic Concrete Fish,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",CAI1 - Amazon El Cairo,Egypt,739,249
bacc35dd-c2bc-48b2-ab0b-8f521383a6b3,Generic Concrete Fish,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",LCY1 - Amazon London,United Kingdom,286,111
bacc35dd-c2bc-48b2-ab0b-8f521383a6b3,Generic Concrete Fish,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",SVQ1 - Amazon Sevilla,Spain,742,328
bacc35dd-c2bc-48b2-ab0b-8f521383a6b3,Generic Concrete Fish,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",DEH8 - Amazon Den Haag,Netherlands,652,273
bacc35dd-c2bc-48b2-ab0b-8f521383a6b3,Generic Concrete Fish,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",BCR2 - Amazon Bucarest,Romania,285,110
bacc35dd-c2bc-48b2-ab0b-8f521383a6b3,Generic Concrete Fish,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",LUX16 - Amazon Luxemburg,Luxemburg,377,106
be37e74d-7751-48ef-88f2-f18c908f7544,Recycled Fresh Pizza,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,LCY1 - Amazon London,United Kingdom,711,323
be37e74d-7751-48ef-88f2-f18c908f7544,Recycled Fresh Pizza,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,CHI1 - Amazon Chicago,United States of America,343,114
be37e74d-7751-48ef-88f2-f18c908f7544,Recycled Fresh Pizza,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,SHA1 - Amazon Shanghai,China,260,76
be37e74d-7751-48ef-88f2-f18c908f7544,Recycled Fresh Pizza,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,BCR2 - Amazon Bucarest,Romania,792,301
be37e74d-7751-48ef-88f2-f18c908f7544,Recycled Fresh Pizza,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,CGN1 - Amazon Koblenz,Germany,294,84
be37e74d-7751-48ef-88f2-f18c908f7544,Recycled Fresh Pizza,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,LUX16 - Amazon Luxemburg,Luxemburg,781,249
bf22d5d1-3830-4459-8578-f53336fe9373,Practical Plastic Sausages,The Football Is Good For Training And Recreational Purposes,LCY1 - Amazon London,United Kingdom,736,277
bf22d5d1-3830-4459-8578-f53336fe9373,Practical Plastic Sausages,The Football Is Good For Training And Recreational Purposes,CHI1 - Amazon Chicago,United States of America,282,71
bf22d5d1-3830-4459-8578-f53336fe9373,Practical Plastic Sausages,The Football Is Good For Training And Recreational Purposes,SHA1 - Amazon Shanghai,China,183,78
bf22d5d1-3830-4459-8578-f53336fe9373,Practical Plastic Sausages,The Football Is Good For Training And Recreational Purposes,BCR2 - Amazon Bucarest,Romania,733,331
bf22d5d1-3830-4459-8578-f53336fe9373,Practical Plastic Sausages,The Football Is Good For Training And Recreational Purposes,CGN1 - Amazon Koblenz,Germany,236,118
bf22d5d1-3830-4459-8578-f53336fe9373,Practical Plastic Sausages,The Football Is Good For Training And Recreational Purposes,LUX16 - Amazon Luxemburg,Luxemburg,923,279
bf815778-b7d6-48b3-b89d-82343faff664,Elegant Metal Ball,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,SAP1 - Amazon San Paolo,Brasil,273,86
bf815778-b7d6-48b3-b89d-82343faff664,Elegant Metal Ball,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,NYC1 - Amazon New York City,United States of America,677,262
bf815778-b7d6-48b3-b89d-82343faff664,Elegant Metal Ball,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,LIS3 - Amazon Lisbon,Portugal,329,106
bf815778-b7d6-48b3-b89d-82343faff664,Elegant Metal Ball,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,CWL1 - Amazon Swansea,United Kingdom,232,119
bf815778-b7d6-48b3-b89d-82343faff664,Elegant Metal Ball,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,TKY6 - Amazon Tokyo,Japan,754,345
bf815778-b7d6-48b3-b89d-82343faff664,Elegant Metal Ball,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,MXC2 - Amazon Mexico City,Mexico,818,306
c0888034-f2f6-4205-83a2-f0bd5f052c87,Bespoke Fresh Bacon,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,MIA1 - Amazon Miami,United States of America,257,92
c0888034-f2f6-4205-83a2-f0bd5f052c87,Bespoke Fresh Bacon,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,DUB19 - Amazon Dublin,Ireland,780,284
c0888034-f2f6-4205-83a2-f0bd5f052c87,Bespoke Fresh Bacon,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,SYD1 - Amazon Sidney,Australia,261,124
c0888034-f2f6-4205-83a2-f0bd5f052c87,Bespoke Fresh Bacon,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,PHX7 - Amazon Phoenix,United States of America,291,97
c0888034-f2f6-4205-83a2-f0bd5f052c87,Bespoke Fresh Bacon,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,CPT2 - Amazon Capetown,South Africa,721,262
c0888034-f2f6-4205-83a2-f0bd5f052c87,Bespoke Fresh Bacon,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,DUS2 - Amazon Rheinberg,Germany,786,326
c13829d3-04be-474b-bff9-e47a6a19095b,Elegant Rubber Hat,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",ZRH13 - Amazon Zurich,Switzerland,798,252
c13829d3-04be-474b-bff9-e47a6a19095b,Elegant Rubber Hat,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",MIS1 - Amazon Mississauga,Canada,739,274
c13829d3-04be-474b-bff9-e47a6a19095b,Elegant Rubber Hat,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",BCN1 - Amazon El Prat de Llobregat,Spain,303,72
c13829d3-04be-474b-bff9-e47a6a19095b,Elegant Rubber Hat,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",MRS1 - Amazon Montelimar,France,212,68
c13829d3-04be-474b-bff9-e47a6a19095b,Elegant Rubber Hat,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",HOU2 - Amazon Houston,United States of America,825,326
c13829d3-04be-474b-bff9-e47a6a19095b,Elegant Rubber Hat,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",HKG1 - Amazon Hong Kong,Hong Kong,254,86
c146abc7-f749-4d4c-a25d-38c597d3f407,Bespoke Soft Tuna,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,CAI1 - Amazon El Cairo,Egypt,811,276
c146abc7-f749-4d4c-a25d-38c597d3f407,Bespoke Soft Tuna,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,LCY1 - Amazon London,United Kingdom,304,126
c146abc7-f749-4d4c-a25d-38c597d3f407,Bespoke Soft Tuna,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,SVQ1 - Amazon Sevilla,Spain,853,238
c146abc7-f749-4d4c-a25d-38c597d3f407,Bespoke Soft Tuna,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,DEH8 - Amazon Den Haag,Netherlands,871,303
c146abc7-f749-4d4c-a25d-38c597d3f407,Bespoke Soft Tuna,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,BCR2 - Amazon Bucarest,Romania,243,84
c146abc7-f749-4d4c-a25d-38c597d3f407,Bespoke Soft Tuna,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,LUX16 - Amazon Luxemburg,Luxemburg,220,85
c14bc453-5c0e-43d5-968e-43d73ed735c3,Oriental Fresh Cheese,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,POZ1 - Amazon Sady,Poland,248,117
c14bc453-5c0e-43d5-968e-43d73ed735c3,Oriental Fresh Cheese,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,BCN1 - Amazon El Prat de Llobregat,Spain,797,334
